Volcano ID,volcano_name,eruption_number,eruption_category,Start Date,End Date,vei,latitude,longitude
263180,Slamet,13404,Confirmed Eruption,1973-08-16,,1.0,-7.242,109.208
290360,Chikurachki,18853,Confirmed Eruption,1973-08-10,1973-09-28,2.0,50.324,155.461
290120,Kolokol Group,18774,Confirmed Eruption,1973-07-25,1973-07-26,1.0,46.042,150.083
261140,Marapi,15467,Confirmed Eruption,1973-07-24,1973-07-24,2.0,-0.38,100.474
357070,"Chillan, Nevados de",11991,Confirmed Eruption,1973-07-16,1986-07-02,2.0,-36.868,-71.378
290030,Chachadake [Tiatia],18740,Confirmed Eruption,1973-07-14,1973-07-28,4.0,44.353,146.252
243102,Curacoa,14775,Confirmed Eruption,1973-07-11,1973-07-16,3.0,-15.62,-173.67
244000,Vailulu'u,14801,Confirmed Eruption,1973-07-10,1973-07-10,0.0,-14.215,-169.058
290390,Alaid,18886,Uncertain Eruption,1973-07-02,,,50.861,155.565
290070,Etorofu-Yakeyama [Grozny Group],18753,Confirmed Eruption,1973-05-16,1973-05-17,2.0,45.012,147.871
263340,Raung,16140,Confirmed Eruption,1973-05-16,1973-10-16,1.0,-8.119,114.056
351080,Galeras,11370,Uncertain Eruption,1973-05-16,,2.0,1.22,-77.37
233020,"Fournaise, Piton de la",14364,Confirmed Eruption,1973-05-10,1973-09-05,2.0,-21.244,55.708
257060,Epi,13366,Uncertain Eruption,1973-05-05,1973-10-26,0.0,-16.68,168.37
257070,Kuwae,15346,Uncertain Eruption,1973-05-05,1973-10-16,0.0,-16.829,168.536
332010,Kilauea,10108,Confirmed Eruption,1973-05-05,1973-05-05,0.0,19.421,-155.287
251050,Long Island,14963,Confirmed Eruption,1973-04-16,1974-02-28,2.0,-5.358,147.12
264220,Iliboleng,16321,Confirmed Eruption,1973-04-16,1974-04-16,2.0,-8.342,123.258
257040,Ambrym,15277,Confirmed Eruption,1973-04-15,1976-10-14,3.0,-16.25,168.12
284096,Nishinoshima,18358,Confirmed Eruption,1973-04-12,1974-05-05,2.0,27.247,140.874
264010,Batur,16201,Uncertain Eruption,1973-03-30,,1.0,-8.242,115.375
311320,Akutan,20023,Confirmed Eruption,1973-03-16,1973-05-16,2.0,54.134,-165.986
252010,Langila,14997,Confirmed Eruption,1973-02-24,2000-10-16,3.0,-5.525,148.42
342090,Fuego,10726,Confirmed Eruption,1973-02-23,1973-03-23,2.0,14.473,-90.88
241050,Okataina,14524,Confirmed Eruption,1973-02-22,1973-02-22,1.0,-38.12,176.5
283110,Asamayama,17804,Confirmed Eruption,1973-02-01,1973-05-24,2.0,36.406,138.523
341040,Colima,10468,Uncertain Eruption,1973-01-30,,1.0,19.514,-103.62
261230,Dempo,15571,Confirmed Eruption,1973-01-24,1973-01-25,2.0,-4.016,103.121
372010,Vestmannaeyjar,12558,Confirmed Eruption,1973-01-23,1973-06-28,3.0,63.416,-20.266
282110,Asosan,17336,Confirmed Eruption,1973-01-16,1975-06-16,2.0,32.884,131.104
290070,Etorofu-Yakeyama [Grozny Group],18752,Confirmed Eruption,1973-01-16,1973-01-16,1.0,45.012,147.871
376010,Jan Mayen,12971,Confirmed Eruption,1973-01-15,,1.0,71.082,-8.155
266030,Soputan,16427,Confirmed Eruption,1973-01-06,1973-05-27,2.0,1.112,124.737
390020,Erebus,13162,Confirmed Eruption,1972-12-16,2020-04-18,2.0,-77.53,167.17
241080,Tongariro,14602,Confirmed Eruption,1972-11-22,1974-08-19,3.0,-39.157,175.632
342080,Acatenango,10655,Confirmed Eruption,1972-11-12,1972-12-16,1.0,14.501,-90.876
255060,Kavachi,15161,Confirmed Eruption,1972-10-24,,0.0,-8.991,157.979
241100,Ruapehu,14639,Confirmed Eruption,1972-10-22,1973-01-10,1.0,-39.28,175.57
264150,Paluweh,16268,Confirmed Eruption,1972-10-22,1973-01-16,3.0,-8.32,121.708
251070,Ritter Island,14973,Confirmed Eruption,1972-10-09,1972-10-09,1.0,-5.519,148.115
263250,Merapi,15916,Confirmed Eruption,1972-10-06,1985-03-16,2.0,-7.54,110.446
284130,Fukutoku-Oka-no-Ba,17596,Uncertain Eruption,1972-10-01,1972-10-01,0.0,24.285,141.481
390030,Deception Island,13196,Uncertain Eruption,1972-09-29,1972-09-29,,-63.001,-60.652
311320,Akutan,20022,Uncertain Eruption,1972-09-16,,2.0,54.134,-165.986
233010,Karthala,14202,Confirmed Eruption,1972-09-08,1972-10-05,1.0,-11.75,43.38
282050,Kuchinoerabujima,16975,Confirmed Eruption,1972-09-02,1972-09-02,2.0,30.443,130.217
358020,Calbuco,12263,Confirmed Eruption,1972-08-26,1972-08-26,2.0,-41.33,-72.618
352010,Reventador,11443,Confirmed Eruption,1972-07-16,1972-09-16,2.0,-0.077,-77.656
360160,Kick 'em Jenny,12462,Confirmed Eruption,1972-07-05,1972-07-05,0.0,12.3,-61.64
333020,Rocard,10304,Confirmed Eruption,1972-07-04,1972-07-19,0.0,-17.662,-148.586
255020,Bagana,15138,Confirmed Eruption,1972-07-02,1995-07-02,2.0,-6.137,155.196
358060,Lautaro,12320,Confirmed Eruption,1972-07-02,,1.0,-49.019,-73.504
357070,"Chillan, Nevados de",11990,Uncertain Eruption,1972-07-02,,,-36.868,-71.378
357080,Antuco,19913,Discredited Eruption,1972-07-02,,,-37.406,-71.349
355100,Lascar,11861,Uncertain Eruption,1972-07-02,,2.0,-23.37,-67.73
355090,Putana,11842,Uncertain Eruption,1972-07-02,,,-22.557,-67.853
334070,Galapagos Rift,10347,Confirmed Eruption,1972-06-29,,0.0,0.792,-86.15
290390,Alaid,18885,Confirmed Eruption,1972-06-18,1972-09-11,3.0,50.861,155.565
262000,Krakatau,15610,Confirmed Eruption,1972-06-10,1973-07-01,2.0,-6.102,105.423
233020,"Fournaise, Piton de la",14363,Confirmed Eruption,1972-06-09,1973-01-16,2.0,-21.244,55.708
353010,Fernandina,11667,Confirmed Eruption,1972-06-04,,0.0,-0.37,-91.55
257060,Epi,13365,Uncertain Eruption,1972-05-15,1972-06-25,0.0,-16.68,168.37
290160,Unnamed,18786,Confirmed Eruption,1972-04-29,1972-04-30,0.0,46.47,151.28
257040,Ambrym,15276,Confirmed Eruption,1972-04-15,1972-08-15,3.0,-16.25,168.12
241080,Tongariro,14601,Confirmed Eruption,1972-03-19,1972-06-06,2.0,-39.157,175.632
300040,Zheltovsky,18920,Uncertain Eruption,1972-03-16,,1.0,51.577,157.328
373010,Grimsvotn,12837,Uncertain Eruption,1972-03-16,1972-04-16,0.0,64.416,-17.316
257070,Kuwae,15345,Uncertain Eruption,1972-03-05,1972-05-15,0.0,-16.829,168.536
345040,Poas,11173,Confirmed Eruption,1972-02-09,1973-09-08,2.0,10.2,-84.233
263310,Tengger Caldera,16055,Confirmed Eruption,1972-01-26,1972-03-16,2.0,-7.942,112.95
264010,Batur,16200,Confirmed Eruption,1972-01-19,1972-03-16,2.0,-8.242,115.375
267020,Karangetang,16527,Confirmed Eruption,1972-01-16,1976-04-05,3.0,2.781,125.407
250030,Central Bismarck Sea,14860,Confirmed Eruption,1972-01-08,1972-01-12,0.0,-3.03,147.78
390020,Erebus,13161,Confirmed Eruption,1972-01-03,,1.0,-77.53,167.17
357110,Llaima,12064,Confirmed Eruption,1971-12-01,1972-03-12,2.0,-38.692,-71.729
300260,Klyuchevskoy,19458,Confirmed Eruption,1971-11-16,1973-12-16,1.0,56.056,160.642
263210,Sundoro,15804,Confirmed Eruption,1971-10-29,1971-11-09,2.0,-7.3,109.992
357120,Villarrica,12165,Confirmed Eruption,1971-10-29,1972-02-21,2.0,-39.42,-71.93
257060,Epi,15329,Uncertain Eruption,1971-10-28,1971-11-15,0.0,-16.68,168.37
383010,La Palma,13058,Confirmed Eruption,1971-10-26,1971-11-18,2.0,28.57,-17.83
313010,Augustine,20271,Confirmed Eruption,1971-10-07,1971-10-08,1.0,59.363,-153.43
360150,Soufriere St. Vincent,12454,Confirmed Eruption,1971-10-04,1972-03-20,0.0,13.33,-61.18
332010,Kilauea,10107,Confirmed Eruption,1971-09-24,1971-09-29,0.0,19.421,-155.287
211060,Etna,13799,Confirmed Eruption,1971-09-19,1979-03-16,2.0,37.748,14.999
332000,Loihi,20728,Uncertain Eruption,1971-09-17,1972-09-16,0.0,18.92,-155.27
342090,Fuego,10725,Confirmed Eruption,1971-09-14,1971-09-15,3.0,14.473,-90.88
263340,Raung,16139,Confirmed Eruption,1971-09-14,1971-09-14,1.0,-8.119,114.056
256010,Tinakula,15201,Confirmed Eruption,1971-09-06,1971-12-11,2.0,-10.386,165.804
333020,Rocard,10256,Confirmed Eruption,1971-09-06,,0.0,-17.662,-148.586
332010,Kilauea,10106,Confirmed Eruption,1971-08-14,1971-08-14,0.0,19.421,-155.287
358057,"Hudson, Cerro",12298,Confirmed Eruption,1971-08-12,1971-09-18,3.0,-45.9,-72.97
282090,Kirishimayama,17160,Confirmed Eruption,1971-08-05,1971-08-05,1.0,31.934,130.862
241040,Whakaari/White Island,14485,Confirmed Eruption,1971-07-19,1971-07-20,2.0,-37.52,177.18
312110,Chiginagak,20198,Confirmed Eruption,1971-07-16,1971-07-16,2.0,57.135,-156.99
290380,Ebeko,18873,Uncertain Eruption,1971-07-02,,1.0,50.686,156.014
300260,Klyuchevskoy,19457,Confirmed Eruption,1971-06-16,1971-07-16,1.0,56.056,160.642
264110,Iya,16260,Uncertain Eruption,1971-06-16,1971-06-16,1.0,-8.891,121.641
261170,Kerinci,15520,Uncertain Eruption,1971-06-16,1971-06-16,1.0,-1.697,101.264
266030,Soputan,16426,Confirmed Eruption,1971-05-19,1971-05-19,1.0,1.112,124.737
257020,Gaua,15224,Confirmed Eruption,1971-05-12,1971-05-13,2.0,-14.27,167.5
266100,Lokon-Empung,16453,Confirmed Eruption,1971-05-11,1971-10-26,2.0,1.358,124.792
344020,San Cristobal,10880,Confirmed Eruption,1971-05-03,1971-07-05,1.0,12.702,-87.004
241040,Whakaari/White Island,14484,Confirmed Eruption,1971-04-09,,2.0,-37.52,177.18
211060,Etna,13798,Confirmed Eruption,1971-04-05,1971-06-12,2.0,37.748,14.999
284010,Izu-Oshima,18240,Confirmed Eruption,1971-04-05,1971-04-05,1.0,34.724,139.394
241100,Ruapehu,14638,Confirmed Eruption,1971-04-03,1971-11-01,2.0,-39.28,175.57
223020,Nyamuragira,14067,Confirmed Eruption,1971-03-24,1971-05-05,3.0,-1.408,29.2
284070,Myojinsho,18324,Uncertain Eruption,1971-03-18,,0.0,31.888,139.918
300250,Bezymianny,19349,Confirmed Eruption,1971-03-16,1974-12-16,3.0,55.972,160.595
264010,Batur,16199,Confirmed Eruption,1971-03-11,1971-08-25,1.0,-8.242,115.375
257070,Kuwae,15344,Confirmed Eruption,1971-02-22,1971-02-22,2.0,-16.829,168.536
257040,Ambrym,15275,Confirmed Eruption,1971-02-03,1971-11-05,2.0,-16.25,168.12
344070,"Negro, Cerro",10964,Confirmed Eruption,1971-02-03,1971-02-14,3.0,12.506,-86.702
252010,Langila,14996,Confirmed Eruption,1971-01-26,1972-07-05,2.0,-5.525,148.42
264180,Lewotobi,16296,Confirmed Eruption,1971-01-16,,2.0,-8.542,122.775
263250,Merapi,15915,Uncertain Eruption,1971-01-16,1971-07-26,1.0,-7.54,110.446
267020,Karangetang,16526,Confirmed Eruption,1970-11-27,1971-03-16,2.0,2.781,125.407
273070,Taal,16858,Confirmed Eruption,1970-11-09,1970-11-13,1.0,14.002,120.993
283230,Akita-Komagatake,18053,Confirmed Eruption,1970-09-18,1971-01-26,2.0,39.761,140.799
376010,Jan Mayen,12970,Confirmed Eruption,1970-09-18,1972-07-02,3.0,71.082,-8.155
300240,Tolbachik,19321,Confirmed Eruption,1970-09-16,1970-12-01,2.0,55.832,160.326
241100,Ruapehu,14637,Confirmed Eruption,1970-09-16,1970-09-17,1.0,-39.28,175.57
257070,Kuwae,15343,Uncertain Eruption,1970-09-12,1970-09-20,0.0,-16.829,168.536
345020,Rincon de la Vieja,11098,Confirmed Eruption,1970-08-14,1970-08-15,1.0,10.83,-85.324
390030,Deception Island,13195,Confirmed Eruption,1970-08-12,,3.0,-63.001,-60.652
261140,Marapi,15466,Confirmed Eruption,1970-07-26,1971-08-20,2.0,-0.38,100.474
345040,Poas,11172,Confirmed Eruption,1970-07-16,,1.0,10.2,-84.233
371020,Reykjanes,19918,Uncertain Eruption,1970-07-02,,0.0,63.85,-22.566
261120,Sorikmarapi,15413,Confirmed Eruption,1970-07-02,,2.0,0.686,99.539
264180,Lewotobi,16295,Confirmed Eruption,1970-07-02,,2.0,-8.542,122.775
264270,Sirung,16364,Confirmed Eruption,1970-07-02,,2.0,-8.508,124.13
241130,Rumble III,14673,Confirmed Eruption,1970-07-02,,0.0,-35.745,178.478
290070,Etorofu-Yakeyama [Grozny Group],18751,Confirmed Eruption,1970-07-02,,1.0,45.012,147.871
284210,Esmeralda Bank,18542,Uncertain Eruption,1970-07-02,,0.0,15.0,145.25
284010,Izu-Oshima,18239,Confirmed Eruption,1970-06-30,1970-11-12,1.0,34.724,139.394
241040,Whakaari/White Island,14483,Confirmed Eruption,1970-06-30,,2.0,-37.52,177.18
333030,Moua Pihaa,10306,Confirmed Eruption,1970-06-21,1970-06-23,0.0,-18.325,-148.525
272020,Kanlaon,16733,Confirmed Eruption,1970-06-05,1970-08-24,1.0,10.412,123.132
300260,Klyuchevskoy,19456,Confirmed Eruption,1970-05-26,1970-12-27,2.0,56.056,160.642
255020,Bagana,15137,Confirmed Eruption,1970-05-21,1971-08-16,2.0,-6.137,155.196
252010,Langila,14995,Confirmed Eruption,1970-05-20,1970-09-22,2.0,-5.525,148.42
300130,Karymsky,19184,Confirmed Eruption,1970-05-11,1982-10-11,3.0,54.049,159.443
257050,Lopevi,15308,Confirmed Eruption,1970-05-09,1972-08-07,2.0,-16.507,168.346
372070,Hekla,12750,Confirmed Eruption,1970-05-05,1970-07-05,3.0,63.983,-19.666
282110,Asosan,17335,Confirmed Eruption,1970-04-21,1972-09-16,2.0,32.884,131.104
343100,San Miguel,10861,Confirmed Eruption,1970-03-30,1970-04-05,1.0,13.434,-88.269
266030,Soputan,13598,Confirmed Eruption,1970-02-16,1970-05-26,2.0,1.112,124.737
290120,Kolokol Group,18773,Confirmed Eruption,1970-02-16,1970-03-16,3.0,46.042,150.083
284070,Myojinsho,18323,Confirmed Eruption,1970-01-29,1970-06-16,2.0,31.888,139.918
284010,Izu-Oshima,18238,Confirmed Eruption,1970-01-26,1970-01-31,1.0,34.724,139.394
300240,Tolbachik,19320,Confirmed Eruption,1970-01-16,1970-04-16,1.0,55.832,160.326
252120,Ulawun,15051,Confirmed Eruption,1970-01-15,1970-02-11,3.0,-5.05,151.33
264010,Batur,16198,Confirmed Eruption,1970-01-05,1970-01-15,1.0,-8.242,115.375
243030,Unnamed,14743,Uncertain Eruption,1970-01-03,1970-01-03,0.0,-20.852,-175.55
344070,"Negro, Cerro",10963,Confirmed Eruption,1969-12-19,1969-12-29,1.0,12.506,-86.702
284120,Ioto,18411,Confirmed Eruption,1969-12-01,1969-12-01,1.0,24.751,141.289
266100,Lokon-Empung,16452,Confirmed Eruption,1969-11-27,1970-12-26,2.0,1.358,124.792
273070,Taal,16857,Confirmed Eruption,1969-10-29,1969-12-10,2.0,14.002,120.993
255060,Kavachi,15160,Confirmed Eruption,1969-10-28,1970-02-06,2.0,-8.991,157.979
272020,Kanlaon,16732,Confirmed Eruption,1969-10-10,1969-10-29,2.0,10.412,123.132
252010,Langila,14994,Confirmed Eruption,1969-09-29,1969-09-29,2.0,-5.525,148.42
257020,Gaua,15223,Confirmed Eruption,1969-09-22,,2.0,-14.27,167.5
345020,Rincon de la Vieja,11078,Confirmed Eruption,1969-09-20,1969-10-16,2.0,10.83,-85.324
300260,Klyuchevskoy,19455,Confirmed Eruption,1969-09-16,1969-12-16,2.0,56.056,160.642
311020,Kiska,19665,Confirmed Eruption,1969-09-11,1969-09-16,2.0,52.103,177.602
315020,Wrangell,20418,Uncertain Eruption,1969-08-16,,1.0,62.006,-144.017
241040,Whakaari/White Island,14482,Confirmed Eruption,1969-08-16,1969-09-16,2.0,-37.52,177.18
263090,Tangkuban Parahu,15682,Confirmed Eruption,1969-07-20,1969-10-21,1.0,-6.77,107.6
222120,"Lengai, Ol Doinyo",14021,Uncertain Eruption,1969-07-16,,,-2.764,35.914
261170,Kerinci,15519,Confirmed Eruption,1969-07-02,1970-07-02,2.0,-1.697,101.264
262000,Krakatau,15609,Uncertain Eruption,1969-07-02,,2.0,-6.102,105.423
263180,Slamet,13403,Confirmed Eruption,1969-06-23,1969-08-16,2.0,-7.242,109.208
241100,Ruapehu,14636,Confirmed Eruption,1969-06-22,1969-06-23,2.0,-39.28,175.57
354020,Ubinas,11790,Confirmed Eruption,1969-06-16,,2.0,-16.355,-70.903
332010,Kilauea,10105,Confirmed Eruption,1969-05-24,1974-07-22,0.0,19.421,-155.287
355100,Lascar,11860,Confirmed Eruption,1969-05-16,,1.0,-23.37,-67.73
345040,Poas,11171,Confirmed Eruption,1969-05-03,1969-06-03,2.0,10.2,-84.233
345020,Rincon de la Vieja,11097,Confirmed Eruption,1969-04-22,1969-05-16,2.0,10.83,-85.324
333030,Moua Pihaa,10305,Confirmed Eruption,1969-04-22,1969-04-29,0.0,-18.325,-148.525
274020,Didicas,16877,Confirmed Eruption,1969-03-21,1969-06-16,2.0,19.077,122.202
284142,Supply Reef,18475,Confirmed Eruption,1969-03-11,1969-03-13,0.0,20.13,145.1
264100,Ebulobo,13704,Confirmed Eruption,1969-02-27,,2.0,-8.817,121.191
332010,Kilauea,10104,Confirmed Eruption,1969-02-22,1969-02-28,0.0,19.421,-155.287
390030,Deception Island,13194,Confirmed Eruption,1969-02-21,1969-03-16,3.0,-63.001,-60.652
290380,Ebeko,18872,Confirmed Eruption,1969-02-16,1969-02-16,1.0,50.686,156.014
344040,Telica,10927,Confirmed Eruption,1969-02-11,1971-12-16,2.0,12.606,-86.84
264110,Iya,16259,Confirmed Eruption,1969-01-27,1969-01-30,3.0,-8.891,121.641
241080,Tongariro,14600,Confirmed Eruption,1969-01-21,,2.0,-39.157,175.632
284010,Izu-Oshima,18237,Confirmed Eruption,1969-01-19,1969-07-16,1.0,34.724,139.394
284120,Ioto,18410,Confirmed Eruption,1969-01-12,1969-01-21,1.0,24.751,141.289
282050,Kuchinoerabujima,16974,Confirmed Eruption,1968-12-21,1969-03-10,3.0,30.443,130.217
261140,Marapi,15465,Uncertain Eruption,1968-12-16,1968-12-16,1.0,-0.38,100.474
264180,Lewotobi,16294,Confirmed Eruption,1968-11-28,1969-02-02,2.0,-8.542,122.775
312160,Trident,20092,Confirmed Eruption,1968-11-13,1968-11-13,3.0,58.236,-155.1
344070,"Negro, Cerro",10962,Confirmed Eruption,1968-10-23,1968-12-10,3.0,12.506,-86.702
332010,Kilauea,10103,Confirmed Eruption,1968-10-07,1968-10-22,0.0,19.421,-155.287
284133,Fukujin,18094,Confirmed Eruption,1968-09-16,,0.0,21.93,143.47
261160,Talang,15492,Confirmed Eruption,1968-09-16,1968-10-16,2.0,-0.979,100.681
267030,Banua Wuhu,16551,Uncertain Eruption,1968-09-05,1968-09-09,0.0,3.138,125.491
332010,Kilauea,10102,Confirmed Eruption,1968-08-22,1968-08-26,0.0,19.421,-155.287
241080,Tongariro,14599,Confirmed Eruption,1968-08-18,,2.0,-39.157,175.632
255020,Bagana,15136,Confirmed Eruption,1968-08-16,1968-08-16,2.0,-6.137,155.196
267040,Awu,16568,Uncertain Eruption,1968-08-16,1968-09-16,2.0,3.689,125.447
284110,Kita-Ioto,18381,Uncertain Eruption,1968-08-16,1968-08-16,0.0,25.424,141.284
284130,Fukutoku-Oka-no-Ba,17595,Uncertain Eruption,1968-08-14,1968-08-20,0.0,24.285,141.481
345033,Arenal,11134,Confirmed Eruption,1968-07-29,2010-12-16,3.0,10.463,-84.703
284010,Izu-Oshima,18236,Confirmed Eruption,1968-07-28,1968-07-28,1.0,34.724,139.394
282020,Io-Torishima,16920,Confirmed Eruption,1968-07-18,1968-07-18,1.0,27.881,128.223
266030,Soputan,13597,Confirmed Eruption,1968-07-16,1968-08-16,1.0,1.112,124.737
211050,Vulcano,13483,Discredited Eruption,1968-07-11,,,38.404,14.962
300260,Klyuchevskoy,19454,Confirmed Eruption,1968-07-03,1968-07-03,3.0,56.056,160.642
300240,Tolbachik,19319,Confirmed Eruption,1968-07-02,1969-07-02,1.0,55.832,160.326
257020,Gaua,15222,Confirmed Eruption,1968-07-02,1968-12-01,2.0,-14.27,167.5
345040,Poas,11170,Confirmed Eruption,1968-07-02,,1.0,10.2,-84.233
357010,Tupungatito,14112,Confirmed Eruption,1968-07-02,,2.0,-33.425,-69.797
353060,"Azul, Cerro",11727,Uncertain Eruption,1968-06-12,,,-0.92,-91.408
353010,Fernandina,11666,Confirmed Eruption,1968-06-11,1968-07-04,4.0,-0.37,-91.55
264140,Kelimutu,16263,Confirmed Eruption,1968-06-03,1968-07-29,1.0,-8.77,121.82
373050,Kverkfjoll,12903,Confirmed Eruption,1968-05-23,1968-06-16,0.0,64.653,-16.647
353010,Fernandina,11665,Confirmed Eruption,1968-05-21,1968-05-23,2.0,-0.37,-91.55
265060,Nila,16382,Confirmed Eruption,1968-05-07,1968-06-16,1.0,-6.73,129.5
273030,Mayon,16803,Confirmed Eruption,1968-04-21,1968-05-20,3.0,13.257,123.685
241100,Ruapehu,14635,Confirmed Eruption,1968-04-06,1968-06-10,2.0,-39.28,175.57
251050,Long Island,14962,Confirmed Eruption,1968-03-16,1968-06-12,2.0,-5.358,147.12
290070,Etorofu-Yakeyama [Grozny Group],18750,Confirmed Eruption,1968-02-16,1968-02-16,1.0,45.012,147.871
284130,Fukutoku-Oka-no-Ba,17594,Uncertain Eruption,1968-02-09,1968-02-09,0.0,24.285,141.481
261170,Kerinci,15518,Confirmed Eruption,1968-02-03,1968-03-18,2.0,-1.697,101.264
273070,Taal,16856,Confirmed Eruption,1968-01-31,1968-04-02,2.0,14.002,120.993
241040,Whakaari/White Island,14481,Confirmed Eruption,1968-01-27,1969-02-16,3.0,-37.52,177.18
264010,Batur,16197,Confirmed Eruption,1968-01-23,1968-02-15,2.0,-8.242,115.375
284010,Izu-Oshima,18235,Confirmed Eruption,1968-01-19,1968-01-19,1.0,34.724,139.394
261160,Talang,15491,Confirmed Eruption,1968-01-14,1968-01-14,1.0,-0.979,100.681
211060,Etna,13797,Confirmed Eruption,1968-01-07,1968-05-04,0.0,37.748,14.999
284120,Ioto,18409,Confirmed Eruption,1967-12-23,1967-12-23,1.0,24.751,141.289
243070,Lateiki,14764,Confirmed Eruption,1967-12-11,1968-01-04,2.0,-19.18,-174.87
263280,Kelut,15424,Confirmed Eruption,1967-12-11,1967-12-11,1.0,-7.93,112.308
313030,Redoubt,20389,Confirmed Eruption,1967-12-06,1968-04-28,3.0,60.485,-152.742
390030,Deception Island,13193,Confirmed Eruption,1967-12-04,1967-12-07,3.0,-63.001,-60.652
267020,Karangetang,16525,Confirmed Eruption,1967-11-29,1967-12-02,2.0,2.781,125.407
282020,Io-Torishima,16919,Confirmed Eruption,1967-11-25,,1.0,27.881,128.223
300130,Karymsky,19183,Confirmed Eruption,1967-11-16,1967-11-16,1.0,54.049,159.443
332010,Kilauea,10101,Confirmed Eruption,1967-11-05,1968-07-13,0.0,19.421,-155.287
261170,Kerinci,15517,Confirmed Eruption,1967-11-02,,2.0,-1.697,101.264
300240,Tolbachik,19318,Confirmed Eruption,1967-10-16,1967-11-16,2.0,55.832,160.326
261160,Talang,15490,Confirmed Eruption,1967-10-10,1967-10-10,1.0,-0.979,100.681
290360,Chikurachki,18852,Confirmed Eruption,1967-09-06,1967-09-20,2.0,50.324,155.461
312160,Trident,20235,Confirmed Eruption,1967-09-05,1968-02-25,3.0,58.236,-155.1
263300,Semeru,16007,Confirmed Eruption,1967-08-31,2009-03-15,3.0,-8.108,112.922
273070,Taal,16855,Confirmed Eruption,1967-08-16,1967-08-19,1.0,14.002,120.993
357060,"Azul, Cerro",11960,Confirmed Eruption,1967-08-09,,2.0,-35.653,-70.761
345060,Irazu,11229,Discredited Eruption,1967-08-07,,,9.979,-83.852
241100,Ruapehu,14634,Confirmed Eruption,1967-07-22,1967-10-04,1.0,-39.28,175.57
257020,Gaua,15221,Confirmed Eruption,1967-07-16,,2.0,-14.27,167.5
257040,Ambrym,15274,Confirmed Eruption,1967-07-16,1970-08-29,2.0,-16.25,168.12
263090,Tangkuban Parahu,15681,Confirmed Eruption,1967-07-16,1967-07-16,1.0,-6.77,107.6
222120,"Lengai, Ol Doinyo",14020,Confirmed Eruption,1967-07-08,1967-09-04,3.0,-2.764,35.914
221080,Erta Ale,13935,Confirmed Eruption,1967-07-02,2020-03-04,0.0,13.6,40.67
264040,Tambora,16234,Confirmed Eruption,1967-07-02,,0.0,-8.25,118.0
300260,Klyuchevskoy,19453,Confirmed Eruption,1967-07-02,,1.0,56.056,160.642
284130,Fukutoku-Oka-no-Ba,17593,Uncertain Eruption,1967-07-01,1967-07-01,0.0,24.285,141.481
333060,Macdonald,10314,Confirmed Eruption,1967-05-29,1967-05-29,0.0,-28.98,-140.25
284010,Izu-Oshima,18234,Confirmed Eruption,1967-05-16,1967-08-16,1.0,34.724,139.394
282110,Asosan,17334,Confirmed Eruption,1967-05-16,1969-12-16,1.0,32.884,131.104
